"Var1","Var2","CSEdistance","lat1","long1","lat2","long2","Pop1_cluster","Pop2_cluster"
"57-KG","74-NAM",0.455381671900153,-0.2267,32.1083,0.845,33.7406,"south","south"
"58-SS","74-NAM",0.411719948184979,-0.5022,32.1691,0.845,33.7406,"south","south"
"63-DB","74-NAM",0.387155060881355,0.0127,32.7659,0.845,33.7406,"south","south"
"62-NS","74-NAM",0.415338938811793,-0.0956,32.6296,0.845,33.7406,"south","south"
"70-MGG","74-NAM",0.262788862020182,0.4222,33.4559,0.845,33.7406,"south","south"
"69-BV","74-NAM",0.29311937114389,0.4742,33.3824,0.845,33.7406,"south","south"
"50-KB","76-TB",0.501801436301379,0.9772,30.5465,0.5916,34.0586,"south","south"
"60-NA","76-TB",0.447647327733209,0.0703,32.5085,0.5916,34.0586,"south","south"
"73-IGG","76-TB",0.372015517242004,0.7312,33.5861,0.5916,34.0586,"south","south"
"64-KL","76-TB",0.408598305824705,0.1667,32.7667,0.5916,34.0586,"south","south"
"65-BZ","76-TB",0.417348453593987,0.1716,33.1883,0.5916,34.0586,"south","south"
"74-NAM","76-TB",0.351197925641927,0.845,33.7406,0.5916,34.0586,"south","south"
"59-EB","76-TB",0.44792332145665,0.0823,32.4852,0.5916,34.0586,"south","south"
"57-KG","76-TB",0.426251859637812,-0.2267,32.1083,0.5916,34.0586,"south","south"
"51-MF","76-TB",0.468382560297035,2.272,31.6362,0.5916,34.0586,"south","south"
"56-MA","76-TB",0.421706602372592,-0.3564,31.9852,0.5916,34.0586,"south","south"
"69-BV","76-TB",0.376982960759038,0.4742,33.3824,0.5916,34.0586,"south","south"
"62-NS","76-TB",0.472468321438193,-0.0956,32.6296,0.5916,34.0586,"south","south"
"61-KO","76-TB",0.454604359272288,-0.0911,32.6879,0.5916,34.0586,"south","south"
"70-MGG","76-TB",0.370624219304484,0.4222,33.4559,0.5916,34.0586,"south","south"
"54-MS","76-TB",0.528661022026006,1.6303,31.691,0.5916,34.0586,"south","south"
"55-KAF","76-TB",0.513595935281974,1.5422,32.0406,0.5916,34.0586,"south","south"
"58-SS","76-TB",0.407704537959753,-0.5022,32.1691,0.5916,34.0586,"south","south"
"71-BD","76-TB",0.396329703895286,0.5208,33.1209,0.5916,34.0586,"south","south"
"66-BY","76-TB",0.371396800022898,0.0675,33.2684,0.5916,34.0586,"south","south"
"68-LI","76-TB",0.377092867519252,0.3168,33.3532,0.5916,34.0586,"south","south"
"52-KR","76-TB",0.473751933254769,2.2427,32.2397,0.5916,34.0586,"south","south"
"63-DB","76-TB",0.467179622343463,0.0127,32.7659,0.5916,34.0586,"south","south"
"72-JN","76-TB",0.453632552457852,1.3367,32.7247,0.5916,34.0586,"south","south"
"50-KB","78-OK",0.465148637239008,0.9772,30.5465,0.5194,34.119,"south","south"
"63-DB","78-OK",0.390382257890562,0.0127,32.7659,0.5194,34.119,"south","south"
"55-KAF","78-OK",0.453136819078247,1.5422,32.0406,0.5194,34.119,"south","south"
"56-MA","78-OK",0.448303660527492,-0.3564,31.9852,0.5194,34.119,"south","south"
"66-BY","78-OK",0.2703178346615,0.0675,33.2684,0.5194,34.119,"south","south"
"59-EB","78-OK",0.367284573512008,0.0823,32.4852,0.5194,34.119,"south","south"
"52-KR","78-OK",0.416079933193602,2.2427,32.2397,0.5194,34.119,"south","south"
"70-MGG","78-OK",0.246444532892756,0.4222,33.4559,0.5194,34.119,"south","south"
"65-BZ","78-OK",0.296952737601274,0.1716,33.1883,0.5194,34.119,"south","south"
"58-SS","78-OK",0.435047878501297,-0.5022,32.1691,0.5194,34.119,"south","south"
"72-JN","78-OK",0.34720317796665,1.3367,32.7247,0.5194,34.119,"south","south"
"76-TB","78-OK",0.31328126664376,0.5916,34.0586,0.5194,34.119,"south","south"
"60-NA","78-OK",0.409669746674238,0.0703,32.5085,0.5194,34.119,"south","south"
"61-KO","78-OK",0.391606800362643,-0.0911,32.6879,0.5194,34.119,"south","south"
"64-KL","78-OK",0.333059951192686,0.1667,32.7667,0.5194,34.119,"south","south"
"54-MS","78-OK",0.508480372821415,1.6303,31.691,0.5194,34.119,"south","south"
"71-BD","78-OK",0.285437719131981,0.5208,33.1209,0.5194,34.119,"south","south"
"51-MF","78-OK",0.428710855309966,2.272,31.6362,0.5194,34.119,"south","south"
"68-LI","78-OK",0.264933615470694,0.3168,33.3532,0.5194,34.119,"south","south"
"62-NS","78-OK",0.405599019425922,-0.0956,32.6296,0.5194,34.119,"south","south"
"74-NAM","78-OK",0.255901343046729,0.845,33.7406,0.5194,34.119,"south","south"
"69-BV","78-OK",0.303941608431858,0.4742,33.3824,0.5194,34.119,"south","south"
"73-IGG","78-OK",0.23474993004825,0.7312,33.5861,0.5194,34.119,"south","south"
"57-KG","78-OK",0.447864627894618,-0.2267,32.1083,0.5194,34.119,"south","south"
"69-BV","79-BU",0.279496107287141,0.4742,33.3824,0.2434,33.9932,"south","south"
"57-KG","79-BU",0.396801723579205,-0.2267,32.1083,0.2434,33.9932,"south","south"
"61-KO","79-BU",0.369084199640134,-0.0911,32.6879,0.2434,33.9932,"south","south"
"73-IGG","79-BU",0.228958217183262,0.7312,33.5861,0.2434,33.9932,"south","south"
"72-JN","79-BU",0.348806199329044,1.3367,32.7247,0.2434,33.9932,"south","south"
"50-KB","79-BU",0.486518969071951,0.9772,30.5465,0.2434,33.9932,"south","south"
"59-EB","79-BU",0.365014563840017,0.0823,32.4852,0.2434,33.9932,"south","south"
"76-TB","79-BU",0.322500875048497,0.5916,34.0586,0.2434,33.9932,"south","south"
"52-KR","79-BU",0.420382468924218,2.2427,32.2397,0.2434,33.9932,"south","south"
"63-DB","79-BU",0.367570947049307,0.0127,32.7659,0.2434,33.9932,"south","south"
"60-NA","79-BU",0.381314664815032,0.0703,32.5085,0.2434,33.9932,"south","south"
"66-BY","79-BU",0.262803991595501,0.0675,33.2684,0.2434,33.9932,"south","south"
"65-BZ","79-BU",0.305719996311201,0.1716,33.1883,0.2434,33.9932,"south","south"
"56-MA","79-BU",0.391162474444898,-0.3564,31.9852,0.2434,33.9932,"south","south"
"68-LI","79-BU",0.257992903855971,0.3168,33.3532,0.2434,33.9932,"south","south"
"70-MGG","79-BU",0.229874176281581,0.4222,33.4559,0.2434,33.9932,"south","south"
"51-MF","79-BU",0.435361087523917,2.272,31.6362,0.2434,33.9932,"south","south"
"58-SS","79-BU",0.380822753270496,-0.5022,32.1691,0.2434,33.9932,"south","south"
"55-KAF","79-BU",0.469337891314617,1.5422,32.0406,0.2434,33.9932,"south","south"
"64-KL","79-BU",0.312066987450207,0.1667,32.7667,0.2434,33.9932,"south","south"
"62-NS","79-BU",0.391545249327908,-0.0956,32.6296,0.2434,33.9932,"south","south"
"54-MS","79-BU",0.517581280786662,1.6303,31.691,0.2434,33.9932,"south","south"
"78-OK","79-BU",0.198767166882544,0.5194,34.119,0.2434,33.9932,"south","south"
"74-NAM","79-BU",0.293724411982485,0.845,33.7406,0.2434,33.9932,"south","south"
"71-BD","79-BU",0.290792525734999,0.5208,33.1209,0.2434,33.9932,"south","south"
"52-KR","81-BUD",0.532727968593051,2.2427,32.2397,0.1312,33.9845,"south","south"
"65-BZ","81-BUD",0.406550960078127,0.1716,33.1883,0.1312,33.9845,"south","south"
"55-KAF","81-BUD",0.572773350548207,1.5422,32.0406,0.1312,33.9845,"south","south"
"76-TB","81-BUD",0.459560622969306,0.5916,34.0586,0.1312,33.9845,"south","south"
"58-SS","81-BUD",0.474734690443842,-0.5022,32.1691,0.1312,33.9845,"south","south"
"50-KB","81-BUD",0.595597351281884,0.9772,30.5465,0.1312,33.9845,"south","south"
"60-NA","81-BUD",0.457798480837818,0.0703,32.5085,0.1312,33.9845,"south","south"
"71-BD","81-BUD",0.424445125859418,0.5208,33.1209,0.1312,33.9845,"south","south"
"62-NS","81-BUD",0.452949168903563,-0.0956,32.6296,0.1312,33.9845,"south","south"
"59-EB","81-BUD",0.454700383197895,0.0823,32.4852,0.1312,33.9845,"south","south"
"72-JN","81-BUD",0.455442035526981,1.3367,32.7247,0.1312,33.9845,"south","south"
"63-DB","81-BUD",0.426906777466769,0.0127,32.7659,0.1312,33.9845,"south","south"
"61-KO","81-BUD",0.431570215975255,-0.0911,32.6879,0.1312,33.9845,"south","south"
"57-KG","81-BUD",0.499018207219033,-0.2267,32.1083,0.1312,33.9845,"south","south"
"56-MA","81-BUD",0.490059461824282,-0.3564,31.9852,0.1312,33.9845,"south","south"
"69-BV","81-BUD",0.397165615976287,0.4742,33.3824,0.1312,33.9845,"south","south"
"64-KL","81-BUD",0.397141135682041,0.1667,32.7667,0.1312,33.9845,"south","south"
"68-LI","81-BUD",0.389235135460243,0.3168,33.3532,0.1312,33.9845,"south","south"
"78-OK","81-BUD",0.383178745354049,0.5194,34.119,0.1312,33.9845,"south","south"
"74-NAM","81-BUD",0.407509480612549,0.845,33.7406,0.1312,33.9845,"south","south"
"54-MS","81-BUD",0.616434070630111,1.6303,31.691,0.1312,33.9845,"south","south"
"66-BY","81-BUD",0.389605225662934,0.0675,33.2684,0.1312,33.9845,"south","south"
"70-MGG","81-BUD",0.366659696591167,0.4222,33.4559,0.1312,33.9845,"south","south"
"51-MF","81-BUD",0.54510492302581,2.272,31.6362,0.1312,33.9845,"south","south"
"79-BU","81-BUD",0.372498341123657,0.2434,33.9932,0.1312,33.9845,"south","south"
"73-IGG","81-BUD",0.36312560790447,0.7312,33.5861,0.1312,33.9845,"south","south"
"50-KB","82-BON",0.585950862391018,0.9772,30.5465,-0.0466,34.1502,"south","south"
"65-BZ","82-BON",0.451176084863525,0.1716,33.1883,-0.0466,34.1502,"south","south"
"62-NS","82-BON",0.498508583261414,-0.0956,32.6296,-0.0466,34.1502,"south","south"
"68-LI","82-BON",0.442205552831971,0.3168,33.3532,-0.0466,34.1502,"south","south"
"69-BV","82-BON",0.443907490930852,0.4742,33.3824,-0.0466,34.1502,"south","south"
"79-BU","82-BON",0.399497902247952,0.2434,33.9932,-0.0466,34.1502,"south","south"
"66-BY","82-BON",0.427422778985501,0.0675,33.2684,-0.0466,34.1502,"south","south"
"76-TB","82-BON",0.462414036026038,0.5916,34.0586,-0.0466,34.1502,"south","south"
"64-KL","82-BON",0.440002831320355,0.1667,32.7667,-0.0466,34.1502,"south","south"
"70-MGG","82-BON",0.421968348999697,0.4222,33.4559,-0.0466,34.1502,"south","south"
"54-MS","82-BON",0.623626938958502,1.6303,31.691,-0.0466,34.1502,"south","south"
"73-IGG","82-BON",0.426513628922784,0.7312,33.5861,-0.0466,34.1502,"south","south"
"51-MF","82-BON",0.541564299465238,2.272,31.6362,-0.0466,34.1502,"south","south"
"58-SS","82-BON",0.501515790355186,-0.5022,32.1691,-0.0466,34.1502,"south","south"
"52-KR","82-BON",0.526766750681619,2.2427,32.2397,-0.0466,34.1502,"south","south"
"71-BD","82-BON",0.467314884756098,0.5208,33.1209,-0.0466,34.1502,"south","south"
"74-NAM","82-BON",0.431300133223565,0.845,33.7406,-0.0466,34.1502,"south","south"
"63-DB","82-BON",0.480199756321332,0.0127,32.7659,-0.0466,34.1502,"south","south"
"78-OK","82-BON",0.408291161419121,0.5194,34.119,-0.0466,34.1502,"south","south"
"72-JN","82-BON",0.491030916725861,1.3367,32.7247,-0.0466,34.1502,"south","south"
"55-KAF","82-BON",0.55491531557748,1.5422,32.0406,-0.0466,34.1502,"south","south"
"56-MA","82-BON",0.529122394366643,-0.3564,31.9852,-0.0466,34.1502,"south","south"
"61-KO","82-BON",0.478415607964989,-0.0911,32.6879,-0.0466,34.1502,"south","south"
"60-NA","82-BON",0.499513614474687,0.0703,32.5085,-0.0466,34.1502,"south","south"
"57-KG","82-BON",0.523662829989701,-0.2267,32.1083,-0.0466,34.1502,"south","south"
"81-BUD","82-BON",0.38909465085998,0.1312,33.9845,-0.0466,34.1502,"south","south"
"59-EB","82-BON",0.479653112570961,0.0823,32.4852,-0.0466,34.1502,"south","south"
"76-TB","83-ND",0.396556308298383,0.5916,34.0586,-0.2055,34.5095,"south","south"
"55-KAF","83-ND",0.590033567430846,1.5422,32.0406,-0.2055,34.5095,"south","south"
"61-KO","83-ND",0.474026495480612,-0.0911,32.6879,-0.2055,34.5095,"south","south"
"65-BZ","83-ND",0.409948061990202,0.1716,33.1883,-0.2055,34.5095,"south","south"
"82-BON","83-ND",0.495053609335855,-0.0466,34.1502,-0.2055,34.5095,"south","south"
"79-BU","83-ND",0.325544382244318,0.2434,33.9932,-0.2055,34.5095,"south","south"
"60-NA","83-ND",0.510398253554991,0.0703,32.5085,-0.2055,34.5095,"south","south"
"69-BV","83-ND",0.387485089643232,0.4742,33.3824,-0.2055,34.5095,"south","south"
"54-MS","83-ND",0.607731947398606,1.6303,31.691,-0.2055,34.5095,"south","south"
"64-KL","83-ND",0.43697950906918,0.1667,32.7667,-0.2055,34.5095,"south","south"
"66-BY","83-ND",0.353109067283132,0.0675,33.2684,-0.2055,34.5095,"south","south"
"58-SS","83-ND",0.51920505155582,-0.5022,32.1691,-0.2055,34.5095,"south","south"
"78-OK","83-ND",0.3570189762177,0.5194,34.119,-0.2055,34.5095,"south","south"
"63-DB","83-ND",0.454493701536809,0.0127,32.7659,-0.2055,34.5095,"south","south"
"70-MGG","83-ND",0.389194047258941,0.4222,33.4559,-0.2055,34.5095,"south","south"
"72-JN","83-ND",0.463831358274108,1.3367,32.7247,-0.2055,34.5095,"south","south"
"51-MF","83-ND",0.544550086713067,2.272,31.6362,-0.2055,34.5095,"south","south"
"52-KR","83-ND",0.549056730242427,2.2427,32.2397,-0.2055,34.5095,"south","south"
"57-KG","83-ND",0.527806888858248,-0.2267,32.1083,-0.2055,34.5095,"south","south"
"50-KB","83-ND",0.571150626799868,0.9772,30.5465,-0.2055,34.5095,"south","south"
"71-BD","83-ND",0.406929949033406,0.5208,33.1209,-0.2055,34.5095,"south","south"
"62-NS","83-ND",0.508148784560192,-0.0956,32.6296,-0.2055,34.5095,"south","south"
"74-NAM","83-ND",0.39318581618709,0.845,33.7406,-0.2055,34.5095,"south","south"
"81-BUD","83-ND",0.45567854899743,0.1312,33.9845,-0.2055,34.5095,"south","south"
"59-EB","83-ND",0.513816675584319,0.0823,32.4852,-0.2055,34.5095,"south","south"
"56-MA","83-ND",0.5281232710482,-0.3564,31.9852,-0.2055,34.5095,"south","south"
"68-LI","83-ND",0.400672672761492,0.3168,33.3532,-0.2055,34.5095,"south","south"
"73-IGG","83-ND",0.403592989753147,0.7312,33.5861,-0.2055,34.5095,"south","south"
"76-TB","84-MAN",0.488578515938661,0.5916,34.0586,-0.3553,34.2513,"south","south"
"73-IGG","84-MAN",0.459162313427096,0.7312,33.5861,-0.3553,34.2513,"south","south"
"64-KL","84-MAN",0.448722839847979,0.1667,32.7667,-0.3553,34.2513,"south","south"
"71-BD","84-MAN",0.450009966560004,0.5208,33.1209,-0.3553,34.2513,"south","south"
"70-MGG","84-MAN",0.440086845955258,0.4222,33.4559,-0.3553,34.2513,"south","south"
"50-KB","84-MAN",0.617202305727643,0.9772,30.5465,-0.3553,34.2513,"south","south"
"61-KO","84-MAN",0.502348244439074,-0.0911,32.6879,-0.3553,34.2513,"south","south"
"65-BZ","84-MAN",0.448975180790766,0.1716,33.1883,-0.3553,34.2513,"south","south"
"58-SS","84-MAN",0.547919636920045,-0.5022,32.1691,-0.3553,34.2513,"south","south"
"62-NS","84-MAN",0.510317326253104,-0.0956,32.6296,-0.3553,34.2513,"south","south"
"55-KAF","84-MAN",0.602277173959694,1.5422,32.0406,-0.3553,34.2513,"south","south"
"81-BUD","84-MAN",0.411478009374143,0.1312,33.9845,-0.3553,34.2513,"south","south"
"66-BY","84-MAN",0.426436175331295,0.0675,33.2684,-0.3553,34.2513,"south","south"
"63-DB","84-MAN",0.484303970391872,0.0127,32.7659,-0.3553,34.2513,"south","south"
"72-JN","84-MAN",0.466505547400258,1.3367,32.7247,-0.3553,34.2513,"south","south"
"51-MF","84-MAN",0.57149496672307,2.272,31.6362,-0.3553,34.2513,"south","south"
"68-LI","84-MAN",0.448034118826949,0.3168,33.3532,-0.3553,34.2513,"south","south"
"74-NAM","84-MAN",0.480935086851515,0.845,33.7406,-0.3553,34.2513,"south","south"
"56-MA","84-MAN",0.550802600753905,-0.3564,31.9852,-0.3553,34.2513,"south","south"
"78-OK","84-MAN",0.428462354762549,0.5194,34.119,-0.3553,34.2513,"south","south"
"69-BV","84-MAN",0.439273871913443,0.4742,33.3824,-0.3553,34.2513,"south","south"
"79-BU","84-MAN",0.40542295869614,0.2434,33.9932,-0.3553,34.2513,"south","south"
"82-BON","84-MAN",0.431833458913333,-0.0466,34.1502,-0.3553,34.2513,"south","south"
"83-ND","84-MAN",0.439069182232394,-0.2055,34.5095,-0.3553,34.2513,"south","south"
"57-KG","84-MAN",0.558464573497526,-0.2267,32.1083,-0.3553,34.2513,"south","south"
"59-EB","84-MAN",0.505319596978572,0.0823,32.4852,-0.3553,34.2513,"south","south"
"54-MS","84-MAN",0.647769913768277,1.6303,31.691,-0.3553,34.2513,"south","south"
"60-NA","84-MAN",0.51001535600252,0.0703,32.5085,-0.3553,34.2513,"south","south"
"52-KR","84-MAN",0.560982500128344,2.2427,32.2397,-0.3553,34.2513,"south","south"
"51-MF","85-KSS",0.556516172853845,2.272,31.6362,-0.4764,33.9627,"south","south"
"72-JN","85-KSS",0.462891758772347,1.3367,32.7247,-0.4764,33.9627,"south","south"
"70-MGG","85-KSS",0.465715958421563,0.4222,33.4559,-0.4764,33.9627,"south","south"
"54-MS","85-KSS",0.64042039574661,1.6303,31.691,-0.4764,33.9627,"south","south"
"66-BY","85-KSS",0.437115317935851,0.0675,33.2684,-0.4764,33.9627,"south","south"
"63-DB","85-KSS",0.478032620088838,0.0127,32.7659,-0.4764,33.9627,"south","south"
"64-KL","85-KSS",0.44176827329506,0.1667,32.7667,-0.4764,33.9627,"south","south"
"61-KO","85-KSS",0.506075946939065,-0.0911,32.6879,-0.4764,33.9627,"south","south"
"52-KR","85-KSS",0.546882305145708,2.2427,32.2397,-0.4764,33.9627,"south","south"
"78-OK","85-KSS",0.429826876362499,0.5194,34.119,-0.4764,33.9627,"south","south"
"81-BUD","85-KSS",0.428882779099449,0.1312,33.9845,-0.4764,33.9627,"south","south"
"84-MAN","85-KSS",0.364511012263868,-0.3553,34.2513,-0.4764,33.9627,"south","south"
"82-BON","85-KSS",0.452538379718146,-0.0466,34.1502,-0.4764,33.9627,"south","south"
"73-IGG","85-KSS",0.471286339395404,0.7312,33.5861,-0.4764,33.9627,"south","south"
"65-BZ","85-KSS",0.455309381000055,0.1716,33.1883,-0.4764,33.9627,"south","south"
"76-TB","85-KSS",0.482052632555583,0.5916,34.0586,-0.4764,33.9627,"south","south"
"50-KB","85-KSS",0.616732305262725,0.9772,30.5465,-0.4764,33.9627,"south","south"
"69-BV","85-KSS",0.454532303542135,0.4742,33.3824,-0.4764,33.9627,"south","south"
"62-NS","85-KSS",0.514039091788723,-0.0956,32.6296,-0.4764,33.9627,"south","south"
"83-ND","85-KSS",0.432214569962402,-0.2055,34.5095,-0.4764,33.9627,"south","south"
"68-LI","85-KSS",0.464050411706291,0.3168,33.3532,-0.4764,33.9627,"south","south"
"71-BD","85-KSS",0.459631428113098,0.5208,33.1209,-0.4764,33.9627,"south","south"
"74-NAM","85-KSS",0.47210377320396,0.845,33.7406,-0.4764,33.9627,"south","south"
"57-KG","85-KSS",0.557384393353157,-0.2267,32.1083,-0.4764,33.9627,"south","south"
"58-SS","85-KSS",0.552363752245201,-0.5022,32.1691,-0.4764,33.9627,"south","south"
"56-MA","85-KSS",0.559675394474619,-0.3564,31.9852,-0.4764,33.9627,"south","south"
"60-NA","85-KSS",0.492850822423997,0.0703,32.5085,-0.4764,33.9627,"south","south"
"79-BU","85-KSS",0.429221564263719,0.2434,33.9932,-0.4764,33.9627,"south","south"
"55-KAF","85-KSS",0.592376658655002,1.5422,32.0406,-0.4764,33.9627,"south","south"
"59-EB","85-KSS",0.485062987689914,0.0823,32.4852,-0.4764,33.9627,"south","south"
"66-BY","86-SUB",0.470344551666522,0.0675,33.2684,-0.593,34.0919,"south","south"
"58-SS","86-SUB",0.5937369924801,-0.5022,32.1691,-0.593,34.0919,"south","south"
"60-NA","86-SUB",0.511204389219641,0.0703,32.5085,-0.593,34.0919,"south","south"
"50-KB","86-SUB",0.657385882871375,0.9772,30.5465,-0.593,34.0919,"south","south"
"79-BU","86-SUB",0.474734178155628,0.2434,33.9932,-0.593,34.0919,"south","south"
"78-OK","86-SUB",0.474993233949651,0.5194,34.119,-0.593,34.0919,"south","south"
"54-MS","86-SUB",0.681796125059908,1.6303,31.691,-0.593,34.0919,"south","south"
"61-KO","86-SUB",0.533586654977873,-0.0911,32.6879,-0.593,34.0919,"south","south"
"72-JN","86-SUB",0.492244304665041,1.3367,32.7247,-0.593,34.0919,"south","south"
"85-KSS","86-SUB",0.370283202405158,-0.4764,33.9627,-0.593,34.0919,"south","south"
"62-NS","86-SUB",0.523763890845058,-0.0956,32.6296,-0.593,34.0919,"south","south"
"63-DB","86-SUB",0.505601565707434,0.0127,32.7659,-0.593,34.0919,"south","south"
"81-BUD","86-SUB",0.477845619798014,0.1312,33.9845,-0.593,34.0919,"south","south"
"52-KR","86-SUB",0.582118483929404,2.2427,32.2397,-0.593,34.0919,"south","south"
"84-MAN","86-SUB",0.392277163880135,-0.3553,34.2513,-0.593,34.0919,"south","south"
"74-NAM","86-SUB",0.509768010468626,0.845,33.7406,-0.593,34.0919,"south","south"
"76-TB","86-SUB",0.514017286270088,0.5916,34.0586,-0.593,34.0919,"south","south"
"65-BZ","86-SUB",0.48093128959602,0.1716,33.1883,-0.593,34.0919,"south","south"
"55-KAF","86-SUB",0.634915584125609,1.5422,32.0406,-0.593,34.0919,"south","south"
"51-MF","86-SUB",0.594865807692814,2.272,31.6362,-0.593,34.0919,"south","south"
"70-MGG","86-SUB",0.493654778453276,0.4222,33.4559,-0.593,34.0919,"south","south"
"57-KG","86-SUB",0.600099668537948,-0.2267,32.1083,-0.593,34.0919,"south","south"
"69-BV","86-SUB",0.480017621143333,0.4742,33.3824,-0.593,34.0919,"south","south"
"64-KL","86-SUB",0.489819346319172,0.1667,32.7667,-0.593,34.0919,"south","south"
"68-LI","86-SUB",0.497280864615694,0.3168,33.3532,-0.593,34.0919,"south","south"
"59-EB","86-SUB",0.510863560995998,0.0823,32.4852,-0.593,34.0919,"south","south"
"83-ND","86-SUB",0.49656959482604,-0.2055,34.5095,-0.593,34.0919,"south","south"
"71-BD","86-SUB",0.489845938786744,0.5208,33.1209,-0.593,34.0919,"south","south"
"56-MA","86-SUB",0.598482172353286,-0.3564,31.9852,-0.593,34.0919,"south","south"
"82-BON","86-SUB",0.477005563720074,-0.0466,34.1502,-0.593,34.0919,"south","south"
"73-IGG","86-SUB",0.504523927678575,0.7312,33.5861,-0.593,34.0919,"south","south"
"64-KL","87-KAR",0.449190828562902,0.1667,32.7667,-0.804,34.1088,"south","south"
"83-ND","87-KAR",0.476149265493113,-0.2055,34.5095,-0.804,34.1088,"south","south"
"51-MF","87-KAR",0.596928173976167,2.272,31.6362,-0.804,34.1088,"south","south"
"58-SS","87-KAR",0.550657259288362,-0.5022,32.1691,-0.804,34.1088,"south","south"
"84-MAN","87-KAR",0.402303502852963,-0.3553,34.2513,-0.804,34.1088,"south","south"
"50-KB","87-KAR",0.654886178967171,0.9772,30.5465,-0.804,34.1088,"south","south"
"59-EB","87-KAR",0.485144495872066,0.0823,32.4852,-0.804,34.1088,"south","south"
"72-JN","87-KAR",0.478569046437242,1.3367,32.7247,-0.804,34.1088,"south","south"
"62-NS","87-KAR",0.501232521453939,-0.0956,32.6296,-0.804,34.1088,"south","south"
"56-MA","87-KAR",0.566107226318153,-0.3564,31.9852,-0.804,34.1088,"south","south"
"81-BUD","87-KAR",0.447323900478667,0.1312,33.9845,-0.804,34.1088,"south","south"
"61-KO","87-KAR",0.496091202406542,-0.0911,32.6879,-0.804,34.1088,"south","south"
"66-BY","87-KAR",0.453249650276087,0.0675,33.2684,-0.804,34.1088,"south","south"
"70-MGG","87-KAR",0.473305914652927,0.4222,33.4559,-0.804,34.1088,"south","south"
"79-BU","87-KAR",0.451259605137727,0.2434,33.9932,-0.804,34.1088,"south","south"
"60-NA","87-KAR",0.476572648081115,0.0703,32.5085,-0.804,34.1088,"south","south"
"82-BON","87-KAR",0.466453872959281,-0.0466,34.1502,-0.804,34.1088,"south","south"
"76-TB","87-KAR",0.491660554820465,0.5916,34.0586,-0.804,34.1088,"south","south"
"74-NAM","87-KAR",0.483172882403628,0.845,33.7406,-0.804,34.1088,"south","south"
"52-KR","87-KAR",0.579770502760247,2.2427,32.2397,-0.804,34.1088,"south","south"
"73-IGG","87-KAR",0.480379758173193,0.7312,33.5861,-0.804,34.1088,"south","south"
"65-BZ","87-KAR",0.466519513588691,0.1716,33.1883,-0.804,34.1088,"south","south"
"63-DB","87-KAR",0.468096152050336,0.0127,32.7659,-0.804,34.1088,"south","south"
"78-OK","87-KAR",0.446732049351102,0.5194,34.119,-0.804,34.1088,"south","south"
"57-KG","87-KAR",0.564381089100552,-0.2267,32.1083,-0.804,34.1088,"south","south"
"71-BD","87-KAR",0.465718580799489,0.5208,33.1209,-0.804,34.1088,"south","south"
"55-KAF","87-KAR",0.632004553532443,1.5422,32.0406,-0.804,34.1088,"south","south"
"68-LI","87-KAR",0.474037725640473,0.3168,33.3532,-0.804,34.1088,"south","south"
"85-KSS","87-KAR",0.36759196422991,-0.4764,33.9627,-0.804,34.1088,"south","south"
"54-MS","87-KAR",0.663164251566218,1.6303,31.691,-0.804,34.1088,"south","south"
"86-SUB","87-KAR",0.365938001791982,-0.593,34.0919,-0.804,34.1088,"south","south"
"69-BV","87-KAR",0.463597069163156,0.4742,33.3824,-0.804,34.1088,"south","south"
